logz logzerr logvol nlive logl logwt insert_order
-8.498009906052798046e-01 4.721033317777535709e-02 -5.577425435537426424e-01 2.290000000000000000e+02 7.546142053478671580e-14 -5.991464547107907102e+00 nan
-8.439700702944864519e-01 4.951440861458752257e-02 -5.621189181535415358e-01 2.280000000000000000e+02 7.621194125248366250e-14 -5.991464547107906213e+00 nan
-8.381729526101603378e-01 4.703626096215206276e-02 -5.665145296265796659e-01 2.270000000000000000e+02 8.941912599045308415e-14 -5.991464547107892891e+00 nan
-8.324092478934099759e-01 4.607217648740855043e-02 -5.709295478356964937e-01 2.260000000000000000e+02 9.008589008061514050e-14 -5.991464547107892891e+00 nan
-8.266785731844247254e-01 4.765290339071408948e-02 -5.753641449035622468e-01 2.250000000000000000e+02 9.012334278053492927e-14 -5.991464547107892891e+00 nan
-8.209805520697867065e-01 4.734632673290090077e-02 -5.798184952529424896e-01 2.240000000000000000e+02 9.661476722187581144e-14 -5.991464547107884897e+00 nan
-8.153148145341090336e-01 4.862653333750686230e-02 -5.842927756478635271e-01 2.230000000000000000e+02 9.807314543197008443e-14 -5.991464547107884897e+00 nan
-8.096809968158527049e-01 4.788123733238207336e-02 -5.887871652357028474e-01 2.220000000000000000e+02 1.004634860005570231e-13 -5.991464547107882233e+00 nan
-8.040787412671825951e-01 4.868705170290048984e-02 -5.933018455902294708e-01 2.210000000000000000e+02 1.020810316270373897e-13 -5.991464547107879568e+00 nan
-7.985076962177268811e-01 4.698726568263485170e-02 -5.978370007556207399e-01 2.200000000000000000e+02 1.038419304964091354e-13 -5.991464547107878680e+00 nan
-7.929675158421112258e-01 4.571922359316595019e-02 -6.023928172914814194e-01 2.190000000000000000e+02 1.043254687004822091e-13 -5.991464547107878680e+00 nan
-7.874578600311412657e-01 4.561521578806372601e-02 -6.069694843188931932e-01 2.180000000000000000e+02 1.089904785374542420e-13 -5.991464547107872463e+00 nan
-7.819783942665152754e-01 4.641977687506515515e-02 -6.115671935675226489e-01 2.170000000000000000e+02 1.098045694988766469e-13 -5.991464547107872463e+00 nan
-7.765287894989502115e-01 4.673504033678842901e-02 -6.161861394238171696e-01 2.160000000000000000e+02 1.107706686512727187e-13 -5.991464547107871574e+00 nan
-7.711087220296106715e-01 4.721077041181665629e-02 -6.208265189803193751e-01 2.150000000000000000e+02 1.163468207494631934e-13 -5.991464547107865357e+00 nan
-7.657178733947338500e-01 4.680691638395970827e-02 -6.254885320861306441e-01 2.140000000000000000e+02 1.257220122366038310e-13 -5.991464547107855587e+00 nan
-7.603559302533480224e-01 4.438273344658606040e-02 -6.301723813985570244e-01 2.130000000000000000e+02 1.260671024196173209e-13 -5.991464547107856475e+00 nan
-7.550225842779850760e-01 4.352177357189065954e-02 -6.348782724359697260e-01 2.120000000000000000e+02 1.290827587000872064e-13 -5.991464547107852923e+00 nan
-7.497175320482915017e-01 4.335042957447095280e-02 -6.396064136319157267e-01 2.110000000000000000e+02 1.346615566368831802e-13 -5.991464547107847594e+00 nan
-7.444404749474472505e-01 4.332580320515407035e-02 -6.443570163905135706e-01 2.100000000000000000e+02 1.537420200973418249e-13 -5.991464547107828054e+00 nan
-7.391911190613029703e-01 4.239869809127429917e-02 -6.491302951431712209e-01 2.090000000000000000e+02 1.544521821983388789e-13 -5.991464547107828054e+00 nan
-7.339691750801508041e-01 4.179369563458546627e-02 -6.539264674066642691e-01 2.080000000000000000e+02 1.616604074874029468e-13 -5.991464547107820948e+00 nan
-7.287743582030462575e-01 4.011781086333508772e-02 -6.587457538426131354e-01 2.070000000000000000e+02 1.667073840519151709e-13 -5.991464547107814731e+00 nan
-7.236063880446030883e-01 3.785562660134690616e-02 -6.635883783184011175e-01 2.060000000000000000e+02 1.711849696455421114e-13 -5.991464547107811178e+00 nan
-7.184649885441838357e-01 3.801586907354547601e-02 -6.684545679695740317e-01 2.050000000000000000e+02 1.728535541812340094e-13 -5.991464547107809402e+00 nan
-7.133498878774128249e-01 3.885437323149921324e-02 -6.733445532637658548e-01 2.040000000000000000e+02 1.733981053656236302e-13 -5.991464547107808514e+00 nan
-7.082608183699409254e-01 3.944963696964509658e-02 -6.782585680661948890e-01 2.030000000000000000e+02 1.776437272883553989e-13 -5.991464547107804073e+00 nan
-7.031975164133935641e-01 4.139648709240351110e-02 -6.831968497067774093e-01 2.020000000000000000e+02 1.784417835588424023e-13 -5.991464547107804073e+00 nan
-6.981597223834358212e-01 4.141057309352839250e-02 -6.881596390489064241e-01 2.010000000000000000e+02 1.832434940826382151e-13 -5.991464547107799632e+00 nan
-6.931471805598908853e-01 3.907807184542139850e-02 -6.931471805599455083e-01 2.000000000000000000e+02 1.929573610141219047e-13 -5.991464547107788974e+00 nan
-6.881596390488511350e-01 3.874474640570173961e-02 -6.981597223834897781e-01 1.990000000000000000e+02 2.004947810545356868e-13 -5.991464547107780980e+00 nan
-6.831968497067214541e-01 3.703635727963252439e-02 -7.031975164134469658e-01 1.980000000000000000e+02 2.019672413910622386e-13 -5.991464547107780980e+00 nan
-6.782585680661381566e-01 3.682675628042707261e-02 -7.082608183699936610e-01 1.970000000000000000e+02 2.035361135135548318e-13 -5.991464547107779204e+00 nan
-6.733445532637083453e-01 3.544335541673841738e-02 -7.133498878774648944e-01 1.960000000000000000e+02 2.061994280016943186e-13 -5.991464547107775651e+00 nan
-6.684545679695158560e-01 3.576181611918975017e-02 -7.184649885442353501e-01 1.950000000000000000e+02 2.081401937379340839e-13 -5.991464547107774763e+00 nan
-6.635883783183422757e-01 3.614992983627030726e-02 -7.236063880446540475e-01 1.940000000000000000e+02 2.149891062522801638e-13 -5.991464547107767658e+00 nan
-6.587457538425535164e-01 3.735513270420634524e-02 -7.287743582030966616e-01 1.930000000000000000e+02 2.159452520926303702e-13 -5.991464547107766769e+00 nan
-6.539264674066038729e-01 3.750543381346739535e-02 -7.339691750802006531e-01 1.920000000000000000e+02 2.291953383363738155e-13 -5.991464547107753447e+00 nan
-6.491302951431100476e-01 3.598636733418646150e-02 -7.391911190613523752e-01 1.910000000000000000e+02 2.358679666372469978e-13 -5.991464547107746341e+00 nan
-6.443570163904515091e-01 3.365107068673472285e-02 -7.444404749474961003e-01 1.900000000000000000e+02 2.398398769910996614e-13 -5.991464547107742789e+00 nan
-6.396064136318528881e-01 3.273438004417512925e-02 -7.497175320483399075e-01 1.890000000000000000e+02 2.415370179918379204e-13 -5.991464547107741012e+00 nan
-6.348782724359061103e-01 3.237574954493923490e-02 -7.550225842780330376e-01 1.880000000000000000e+02 2.492709480230527755e-13 -5.991464547107733019e+00 nan
-6.301723813984926315e-01 3.468336402169693716e-02 -7.603559302533956510e-01 1.870000000000000000e+02 2.840552984841525174e-13 -5.991464547107698380e+00 nan
-6.254885320860652520e-01 3.278201783518285700e-02 -7.657178733947810345e-01 1.860000000000000000e+02 2.903986516845659723e-13 -5.991464547107692162e+00 nan
-6.208265189802528727e-01 3.218162747795316053e-02 -7.711087220296574118e-01 1.850000000000000000e+02 2.999295060239879257e-13 -5.991464547107681504e+00 nan
-6.161861394237495571e-01 3.035211002131595753e-02 -7.765287894989966189e-01 1.840000000000000000e+02 3.003855520354397602e-13 -5.991464547107682392e+00 nan
-6.115671935674539261e-01 3.093044027573120872e-02 -7.819783942665613496e-01 1.830000000000000000e+02 3.131459135381728053e-13 -5.991464547107669070e+00 nan
-6.069694843188233602e-01 3.155330992107667487e-02 -7.874578600311868959e-01 1.820000000000000000e+02 3.228326736012006054e-13 -5.991464547107659300e+00 nan
-6.023928172914103651e-01 3.008768229286770679e-02 -7.929675158421565229e-01 1.810000000000000000e+02 3.298568562528753137e-13 -5.991464547107653082e+00 nan
-5.978370007555484644e-01 3.072528780246535501e-02 -7.985076962177718451e-01 1.800000000000000000e+02 3.566154230326794871e-13 -5.991464547107625549e+00 nan
-5.933018455901558630e-01 2.976399880014058558e-02 -8.040787412672272261e-01 1.790000000000000000e+02 3.689755600426892653e-13 -5.991464547107614003e+00 nan
-5.887871652356279073e-01 2.877405939843392935e-02 -8.096809968158971138e-01 1.780000000000000000e+02 3.931177901888753147e-13 -5.991464547107589134e+00 nan
-5.842927756477871437e-01 2.880252951712407652e-02 -8.153148145341531094e-01 1.770000000000000000e+02 4.111718575012820450e-13 -5.991464547107570482e+00 nan
-5.798184952528645519e-01 2.931468999267010031e-02 -8.209805520698304493e-01 1.760000000000000000e+02 4.240935804427299446e-13 -5.991464547107558047e+00 nan
-5.753641449034827549e-01 2.910581250441630213e-02 -8.266785731844681351e-01 1.750000000000000000e+02 4.278116756519329580e-13 -5.991464547107554495e+00 nan
-5.709295478356154474e-01 2.876572170595226297e-02 -8.324092478934531636e-01 1.740000000000000000e+02 4.282406629037800872e-13 -5.991464547107554495e+00 nan
-5.665145296264971764e-01 2.802071251574494298e-02 -8.381729526102031924e-01 1.730000000000000000e+02 4.287121580127277223e-13 -5.991464547107553607e+00 nan
-5.621189181534576029e-01 2.869302790924083135e-02 -8.439700702945290844e-01 1.720000000000000000e+02 4.906860302157513348e-13 -5.991464547107491434e+00 nan
-5.577425435536569331e-01 3.091540347126514945e-02 -8.498009906053223261e-01 1.710000000000000000e+02 5.179447413143085498e-13 -5.991464547107464789e+00 nan
-5.533852381846993129e-01 3.259167379866645398e-02 -8.556661100577204193e-01 1.700000000000000000e+02 5.685632639062869300e-13 -5.991464547107414162e+00 nan
-5.490468365860990962e-01 3.215651361699143479e-02 -8.615658321849086754e-01 1.690000000000000000e+02 5.782287575186814385e-13 -5.991464547107404393e+00 nan
-5.447271754415805578e-01 3.233530397759975389e-02 -8.675005677047231689e-01 1.680000000000000000e+02 5.863595367436895134e-13 -5.991464547107395511e+00 nan
-5.404260935421878465e-01 3.236825735880605182e-02 -8.734707346912269355e-01 1.670000000000000000e+02 5.867998543505932853e-13 -5.991464547107395511e+00 nan
-5.361434317501848623e-01 3.189273090929525822e-02 -8.794767587514388252e-01 1.660000000000000000e+02 5.897347934244662536e-13 -5.991464547107392846e+00 nan
-5.318790329637251846e-01 3.297320052201791613e-02 -8.855190732074014193e-01 1.650000000000000000e+02 5.954966107067369549e-13 -5.991464547107386629e+00 nan
-5.276327420822719549e-01 3.385131758762260218e-02 -8.915981192837836300e-01 1.640000000000000000e+02 6.025449842642508203e-13 -5.991464547107380412e+00 nan
-5.234044059727487319e-01 3.313156241628464199e-02 -8.977143463012197122e-01 1.630000000000000000e+02 6.054335475700368980e-13 -5.991464547107375971e+00 nan
-5.191938734364031083e-01 3.226590403088437642e-02 -9.038682118755979600e-01 1.620000000000000000e+02 6.137459525391313289e-13 -5.991464547107367977e+00 nan
-5.150009951763649951e-01 3.167614082383188312e-02 -9.100601821235190236e-01 1.610000000000000000e+02 6.291577043251321411e-13 -5.991464547107353766e+00 nan
-5.108256237658821419e-01 3.239783261395774716e-02 -9.162907318741551066e-01 1.600000000000000000e+02 6.355063725186651724e-13 -5.991464547107345773e+00 nan
-5.066676136172162392e-01 3.181377763978256168e-02 -9.225603448877505164e-01 1.590000000000000000e+02 6.584839102577501176e-13 -5.991464547107323568e+00 nan
-5.025268209511826178e-01 3.166433496598500957e-02 -9.288695140810152573e-01 1.580000000000000000e+02 6.952794695368518603e-13 -5.991464547107287153e+00 nan
-4.984031037673181674e-01 3.058295880345272832e-02 -9.352187417596740104e-01 1.570000000000000000e+02 7.051096750440204335e-13 -5.991464547107276495e+00 nan
-4.942963218146623205e-01 3.015845359657933281e-02 -9.416085398584450594e-01 1.560000000000000000e+02 7.441956339561512643e-13 -5.991464547107238303e+00 nan
-4.902063365631346703e-01 2.981939593361363980e-02 -9.480394301887354880e-01 1.550000000000000000e+02 7.900605011944493638e-13 -5.991464547107192118e+00 nan
-4.861330111754961214e-01 3.081413941940265230e-02 -9.545119446943529651e-01 1.540000000000000000e+02 8.462175160389094683e-13 -5.991464547107136163e+00 nan
-4.820762104798788084e-01 3.167406606288381693e-02 -9.610266257155466452e-01 1.530000000000000000e+02 8.503630482100607900e-13 -5.991464547107131722e+00 nan
-4.780358009428709032e-01 3.299215089166989551e-02 -9.675840262617056986e-01 1.520000000000000000e+02 8.675678360020661530e-13 -5.991464547107114846e+00 nan
-4.740116506431424903e-01 3.096316026031812468e-02 -9.741847102930577540e-01 1.510000000000000000e+02 9.240888854516260701e-13 -5.991464547107058003e+00 nan
-4.700036292456005182e-01 3.251538356559991599e-02 -9.808292530117262986e-01 1.500000000000000000e+02 9.346182905604363244e-13 -5.991464547107047345e+00 nan
-4.660116079760598939e-01 3.200163412745962721e-02 -9.875182411625229584e-01 1.490000000000000000e+02 9.361745246859729018e-13 -5.991464547107046457e+00 nan
-4.620354595964172861e-01 3.194078555339462805e-02 -9.942522733438670102e-01 1.480000000000000000e+02 9.670455794337764098e-13 -5.991464547107014482e+00 nan
-4.580750583803170906e-01 3.183183344919821717e-02 -1.001031960329245685e+00 1.470000000000000000e+02 1.023037546958696247e-12 -5.991464547106958527e+00 nan
-4.541302800892972891e-01 3.338039115044222349e-02 -1.007857925399645582e+00 1.460000000000000000e+02 1.067103606958250204e-12 -5.991464547106915006e+00 nan
-4.502010019494041004e-01 3.282225803535871594e-02 -1.014730804687407728e+00 1.450000000000000000e+02 1.089443079688361170e-12 -5.991464547106891914e+00 nan
-4.462871026282640985e-01 3.273083040253582654e-02 -1.021651247531981443e+00 1.440000000000000000e+02 1.153976803854418374e-12 -5.991464547106828853e+00 nan
-4.423884622126029176e-01 3.203613885378932269e-02 -1.028619916848074745e+00 1.430000000000000000e+02 1.191672832823612493e-12 -5.991464547106789773e+00 nan
-4.385049621862012748e-01 3.127220244191223492e-02 -1.035637489506721298e+00 1.420000000000000000e+02 1.209395344419696626e-12 -5.991464547106772898e+00 nan
-4.346364854082769291e-01 3.268609115344322386e-02 -1.042704656729813717e+00 1.410000000000000000e+02 1.228995348012321799e-12 -5.991464547106753358e+00 nan
-4.307829160922828637e-01 3.300822286756475293e-02 -1.049822124498677622e+00 1.400000000000000000e+02 1.285849576884447870e-12 -5.991464547106695626e+00 nan
-4.269441397851129194e-01 3.233683940535005824e-02 -1.056990613977290216e+00 1.390000000000000000e+02 1.340764630592291935e-12 -5.991464547106640559e+00 nan
-4.231200433467049993e-01 3.341034765935622930e-02 -1.064210861950777298e+00 1.380000000000000000e+02 1.341498033120430417e-12 -5.991464547106641447e+00 nan
-4.193105149300329071e-01 3.387798744645240112e-02 -1.071483621279857079e+00 1.370000000000000000e+02 1.352861840911464708e-12 -5.991464547106629901e+00 nan
-4.155154439614768824e-01 3.343642511910747961e-02 -1.078809661371930018e+00 1.360000000000000000e+02 1.384227901819985613e-12 -5.991464547106597927e+00 nan
-4.117347211215663383e-01 3.501762427566708358e-02 -1.086189768669552524e+00 1.350000000000000000e+02 1.401261533791371577e-12 -5.991464547106581051e+00 nan
-4.079682383260849199e-01 3.514627579413466540e-02 -1.093624747157070587e+00 1.340000000000000000e+02 1.403197184074941454e-12 -5.991464547106578387e+00 nan
-4.042158887075299467e-01 3.555875044691907128e-02 -1.101115418886228214e+00 1.330000000000000000e+02 1.405390572303223648e-12 -5.991464547106576610e+00 nan
-4.004775665969182996e-01 3.457021268326981173e-02 -1.108662624521611129e+00 1.320000000000000000e+02 1.562108500027026791e-12 -5.991464547106419403e+00 nan
-3.967531675059308149e-01 3.533197875317825587e-02 -1.116267223906830530e+00 1.310000000000000000e+02 1.573904554479784409e-12 -5.991464547106407856e+00 nan
-3.930425881093901341e-01 3.410098413784239113e-02 -1.123930096652399735e+00 1.300000000000000000e+02 1.647871232771366525e-12 -5.991464547106334138e+00 nan
-3.893457262280586861e-01 3.352629442055053699e-02 -1.131652142746309986e+00 1.290000000000000000e+02 1.663276797263670507e-12 -5.991464547106318150e+00 nan
-3.856624808117569692e-01 3.334562909669485514e-02 -1.139434283188365038e+00 1.280000000000000000e+02 1.743136505174539374e-12 -5.991464547106238214e+00 nan
-3.819927519227889756e-01 3.377692869037995926e-02 -1.147277460649390957e+00 1.270000000000000000e+02 1.996024967022781098e-12 -5.991464547105986860e+00 nan
-3.783364407196720403e-01 3.311076354481981565e-02 -1.155182640156504181e+00 1.260000000000000000e+02 2.020914713801271439e-12 -5.991464547105961991e+00 nan
-3.746934494411645056e-01 3.525541703246547198e-02 -1.163150809805681085e+00 1.250000000000000000e+02 2.075728572596885292e-12 -5.991464547105906924e+00 nan
-3.710636813905791587e-01 3.634713712009984832e-02 -1.171182981502945308e+00 1.240000000000000000e+02 2.144412637833624454e-12 -5.991464547105838534e+00 nan
-3.674470409203838273e-01 3.604663600556357039e-02 -1.179280191735564642e+00 1.230000000000000000e+02 2.348286422423980484e-12 -5.991464547105633365e+00 nan
-3.638434334170777551e-01 3.512681140944577673e-02 -1.187443502374725623e+00 1.220000000000000000e+02 2.366576274370949813e-12 -5.991464547105615601e+00 nan
-3.602527652863416474e-01 3.492632738542627430e-02 -1.195674001511241036e+00 1.210000000000000000e+02 2.387306461923442825e-12 -5.991464547105595173e+00 nan
-3.566749439384501175e-01 3.449838386631231407e-02 -1.203972804325936119e+00 1.200000000000000000e+02 2.472065204186632138e-12 -5.991464547105509908e+00 nan
-3.531098777739461458e-01 3.262152030863516017e-02 -1.212341053996452755e+00 1.190000000000000000e+02 2.509756247181219956e-12 -5.991464547105472604e+00 nan
-3.495574761695704469e-01 3.326125886919918673e-02 -1.220779922642317272e+00 1.180000000000000000e+02 2.525820712019178088e-12 -5.991464547105456617e+00 nan
-3.460176494644385259e-01 3.243172241484226087e-02 -1.229290612310225850e+00 1.170000000000000000e+02 2.564743427725421373e-12 -5.991464547105417537e+00 nan
-3.424903089464621520e-01 3.198220408186969871e-02 -1.237874356001617215e+00 1.160000000000000000e+02 2.572153883135388287e-12 -5.991464547105409544e+00 nan
-3.389753668390097507e-01 3.078662214040817427e-02 -1.246532418744731752e+00 1.150000000000000000e+02 2.590964292910580460e-12 -5.991464547105390892e+00 nan
-3.354727362877997776e-01 3.008303545066046830e-02 -1.255266098713486267e+00 1.140000000000000000e+02 2.600519937724435218e-12 -5.991464547105381122e+00 nan
-3.319823313480233518e-01 2.907210680185653290e-02 -1.264076728395641114e+00 1.130000000000000000e+02 2.750987611242240788e-12 -5.991464547105231020e+00 nan
-3.285040669716901562e-01 2.731480524435228943e-02 -1.272965675812887110e+00 1.120000000000000000e+02 2.911008759408482158e-12 -5.991464547105069371e+00 nan
-3.250378589951950503e-01 2.678602033447941358e-02 -1.281934345795647578e+00 1.110000000000000000e+02 2.960552826019319923e-12 -5.991464547105021410e+00 nan
-3.215836241270985107e-01 2.645835800677100863e-02 -1.290984181315565582e+00 1.100000000000000000e+02 3.107592219935762154e-12 -5.991464547104874860e+00 nan
-3.181412799361162946e-01 2.735936704466466682e-02 -1.300116664878838035e+00 1.090000000000000000e+02 3.218094172279594069e-12 -5.991464547104763838e+00 nan
-3.147107448393173246e-01 2.590988117860566764e-02 -1.309333319983762012e+00 1.080000000000000000e+02 3.258659082057501797e-12 -5.991464547104722982e+00 nan
-3.112919380905219691e-01 2.559213799408648071e-02 -1.318635712646075486e+00 1.070000000000000000e+02 3.262709401029279653e-12 -5.991464547104718541e+00 nan
-3.078847797688978871e-01 2.523480374579331262e-02 -1.328025452995914568e+00 1.060000000000000000e+02 3.421948929729253045e-12 -5.991464547104559557e+00 nan
-3.044891907677494403e-01 2.440238159512910995e-02 -1.337504196950458413e+00 1.050000000000000000e+02 3.555887122118375037e-12 -5.991464547104425442e+00 nan
-3.011050927834982849e-01 2.458215778640982646e-02 -1.347073647966609222e+00 1.040000000000000000e+02 3.565987484537942561e-12 -5.991464547104415672e+00 nan
-2.977324083048484837e-01 2.469332690918663031e-02 -1.356735558878346071e+00 1.030000000000000000e+02 3.582743310345036614e-12 -5.991464547104398797e+00 nan
-2.943710606021330833e-01 2.569919301992979604e-02 -1.366491733823710808e+00 1.020000000000000000e+02 3.597817708250801470e-12 -5.991464547104383698e+00 nan
-2.910209737168405475e-01 2.538239421102033919e-02 -1.376344030266722473e+00 1.010000000000000000e+02 3.657233273018076898e-12 -5.991464547104325078e+00 nan
-2.876820724513152183e-01 2.327690014630093285e-02 -1.386294361119890572e+00 1.000000000000000000e+02 3.709163318021463520e-12 -5.991464547104273564e+00 nan
-2.843542823586297508e-01 2.411136221014729270e-02 -1.396344696973391919e+00 9.900000000000000000e+01 3.859906475930171307e-12 -5.991464547104121685e+00 nan
-2.810375297326246358e-01 2.292637422341043535e-02 -1.406497068437409848e+00 9.800000000000000000e+01 3.966280657861910172e-12 -5.991464547104015992e+00 nan
-2.777317415981136461e-01 2.318468998803066214e-02 -1.416753568604598890e+00 9.700000000000000000e+01 3.987590970030597898e-12 -5.991464547103993787e+00 nan
-2.744368457012495988e-01 2.302780060426937170e-02 -1.427116355640145384e+00 9.600000000000000000e+01 4.035941442835448932e-12 -5.991464547103945826e+00 nan
-2.711527705000481014e-01 2.416113273575698842e-02 -1.437587655507440720e+00 9.500000000000000000e+01 4.371904681302550260e-12 -5.991464547103610094e+00 nan
-2.678794451550663980e-01 2.496952735456660702e-02 -1.448169764837977658e+00 9.400000000000000000e+01 4.375526637961923134e-12 -5.991464547103606542e+00 nan
-2.646167995202375334e-01 2.655250279033572261e-02 -1.458865053954725655e+00 9.300000000000000000e+01 5.407158553028137905e-12 -5.991464547102574478e+00 nan
-2.613647641338444627e-01 2.728546383562681713e-02 -1.469675970058941239e+00 9.200000000000000000e+01 5.568303413790012362e-12 -5.991464547102413718e+00 nan
-2.581232702096572518e-01 2.823083559977829227e-02 -1.480605040591131516e+00 9.100000000000000000e+01 5.600216559402850576e-12 -5.991464547102380855e+00 nan
-2.548922496281945671e-01 2.728623797946711990e-02 -1.491654876777716465e+00 9.000000000000000000e+01 5.604384664531139027e-12 -5.991464547102377303e+00 nan
-2.516716349281362675e-01 2.744923881315245243e-02 -1.502828177375841623e+00 8.900000000000000000e+01 5.723668798650944050e-12 -5.991464547102257399e+00 nan
-2.484613592978716645e-01 2.611443816817497071e-02 -1.514127732629775069e+00 8.800000000000000000e+01 6.132542359779130123e-12 -5.991464547101848837e+00 nan
-2.452613565671832030e-01 2.634283456506255131e-02 -1.525556428453397784e+00 8.700000000000000000e+01 6.361611451272715944e-12 -5.991464547101619686e+00 nan
-2.420715611990648386e-01 2.656374226317824785e-02 -1.537117250854473705e+00 8.600000000000000000e+01 6.781573822127803072e-12 -5.991464547101199578e+00 nan
-2.388919082816657047e-01 2.580042494693986568e-02 -1.548813290617665039e+00 8.500000000000000000e+01 7.447521017739354664e-12 -5.991464547100534332e+00 nan
-2.357223335203652570e-01 2.508269860878974133e-02 -1.560647748264667900e+00 8.400000000000000000e+01 7.475290791056830386e-12 -5.991464547100505911e+00 nan
-2.325627732299754002e-01 2.534443517298574575e-02 -1.572623939311383667e+00 8.300000000000000000e+01 7.808395617026761271e-12 -5.991464547100173732e+00 nan
-2.294131643270569121e-01 2.491928230461007768e-02 -1.584745299843728583e+00 8.200000000000000000e+01 7.819618218992324880e-12 -5.991464547100162186e+00 nan
-2.262734443223670122e-01 2.484713716056388688e-02 -1.597015392435543024e+00 8.100000000000000000e+01 8.650183211578975625e-12 -5.991464547099332627e+00 nan
-2.231435513134147341e-01 2.457865281880096744e-02 -1.609437912434100282e+00 8.000000000000000000e+01 8.928652685680136275e-12 -5.991464547099052851e+00 nan
-2.200234239771457490e-01 2.592585895730353460e-02 -1.622016694640960432e+00 7.900000000000000000e+01 1.024228934414233019e-11 -5.991464547097739235e+00 nan
-2.169130015627240560e-01 2.598088913084848836e-02 -1.634755720418390235e+00 7.800000000000000000e+01 1.113142021514180481e-11 -5.991464547096850168e+00 nan
-2.138122238844439860e-01 2.561705928760107595e-02 -1.647659125254298029e+00 7.700000000000000000e+01 1.118396437251736485e-11 -5.991464547096798654e+00 nan
-2.107210313147393488e-01 2.654138401526935295e-02 -1.660731206821650874e+00 7.600000000000000000e+01 1.127440374156785276e-11 -5.991464547096707172e+00 nan
-2.076393647772993567e-01 2.620989967562308356e-02 -1.673976433571671585e+00 7.500000000000000000e+01 1.143486824913895701e-11 -5.991464547096546411e+00 nan
-2.045671657402970134e-01 2.722835563559354924e-02 -1.687399453903812185e+00 7.400000000000000000e+01 1.249531237447660607e-11 -5.991464547095487703e+00 nan
-2.015043762097160351e-01 2.610575567022602878e-02 -1.701005105959590757e+00 7.300000000000000000e+01 1.396976203257472915e-11 -5.991464547094011550e+00 nan
-1.984509387227861854e-01 2.627680044514735594e-02 -1.714798428091926619e+00 7.200000000000000000e+01 1.482179224488263995e-11 -5.991464547093159787e+00 nan
-1.954067963415161702e-01 2.616678129736738426e-02 -1.728784670066666473e+00 7.100000000000000000e+01 1.715774799945305037e-11 -5.991464547090823878e+00 nan
-1.923718926463134637e-01 2.579422528233398654e-02 -1.742969305058622798e+00 7.000000000000000000e+01 1.795306528673828062e-11 -5.991464547090029846e+00 nan
-1.893461717297257041e-01 2.506794275680990572e-02 -1.757358042510722473e+00 6.900000000000000000e+01 1.879503598715249848e-11 -5.991464547089187853e+00 nan
-1.863295781902470361e-01 2.368183281924269787e-02 -1.771956841931875193e+00 6.800000000000000000e+01 1.957421967236502624e-11 -5.991464547088408032e+00 nan
-1.833220571262367260e-01 2.370631742083823684e-02 -1.786771927717015762e+00 6.700000000000000000e+01 1.991670130201052032e-11 -5.991464547088065196e+00 nan
-1.803235541299244016e-01 2.329750603072789500e-02 -1.801809805081556304e+00 6.600000000000000000e+01 2.036649633812121952e-11 -5.991464547087614889e+00 nan
-1.773340152815016391e-01 2.223380141661865372e-02 -1.817077277212344688e+00 6.500000000000000000e+01 2.120188865400176235e-11 -5.991464547086780001e+00 nan
-1.743533871433049498e-01 2.272494785958482574e-02 -1.832581463748309991e+00 6.400000000000000000e+01 2.161285123048658625e-11 -5.991464547086368775e+00 nan
-1.713816167540876956e-01 2.197364495831940698e-02 -1.848329820716449134e+00 6.300000000000000000e+01 2.271263360729447606e-11 -5.991464547085269210e+00 nan
-1.684186516233679709e-01 2.234229625632382088e-02 -1.864330162062890262e+00 6.200000000000000000e+01 2.532917795544999271e-11 -5.991464547082652636e+00 nan
-1.654644397258664690e-01 2.229084595147214076e-02 -1.880590682934670577e+00 6.100000000000000000e+01 2.551755280664471485e-11 -5.991464547082464343e+00 nan
-1.625189294960394937e-01 2.154161270799082040e-02 -1.897119984885881072e+00 6.000000000000000000e+01 2.635024186854853051e-11 -5.991464547081631231e+00 nan
-1.595820698226576018e-01 2.121067926846673460e-02 -1.913927103202262225e+00 5.900000000000000000e+01 2.747299478291443258e-11 -5.991464547080508574e+00 nan
-1.566538100434941849e-01 2.109456302936164873e-02 -1.931021536561562391e+00 5.800000000000000000e+01 2.968550550479490411e-11 -5.991464547078296121e+00 nan
-1.537340999400783614e-01 2.090906148634477657e-02 -1.948413279273431664e+00 5.700000000000000000e+01 3.279296602228519918e-11 -5.991464547075188385e+00 nan
-1.508228897325303020e-01 1.977035248258880717e-02 -1.966112856372832507e+00 5.600000000000000000e+01 3.574562671201869352e-11 -5.991464547072236968e+00 nan
-1.479201300744712455e-01 1.962487554033328849e-02 -1.984131361875510757e+00 5.500000000000000000e+01 3.806811386523011330e-11 -5.991464547069913493e+00 nan
-1.450257720480029322e-01 2.063919047971123077e-02 -2.002480500543707187e+00 5.400000000000000000e+01 3.827322689097830205e-11 -5.991464547069708324e+00 nan
-1.421397671587641964e-01 1.966072495922912763e-02 -2.021172633555859743e+00 5.300000000000000000e+01 3.943380477641110851e-11 -5.991464547068547475e+00 nan
-1.392620673310425161e-01 1.842980230398912761e-02 -2.040220828526554175e+00 5.200000000000000000e+01 3.946613363058718544e-11 -5.991464547068515500e+00 nan
-1.363926249029836779e-01 1.932519195019496983e-02 -2.059638914383655539e+00 5.100000000000000000e+01 4.081313598311668150e-11 -5.991464547067167246e+00 nan
